period;language_1;language_2;proximity
1;Scilab;G-code;0.5
1;Scilab;GAP;0.6666666666666666
1;Scilab;GDB;0.5
1;Scilab;GDScript;0.6153846153846154
1;Scilab;GLSL;0.24390243902439024
1;Scilab;Gherkin;0.21052631578947367
1;Scilab;Gnuplot;0.7333333333333333
1;Scilab;Go;0.0
1;Scilab;Groovy;0.2926829268292683
1;Scilab;HCL;0.2682926829268293
1;Scilab;HLSL;0.14634146341463414
1;Scilab;HTML;0.0
1;Scilab;Hack;0.0
1;Scilab;Handlebars;0.046511627906976744
1;Scilab;Haskell;0.375
1;Scilab;Inno Setup;0.6875
1;Scilab;Java;0.0
1;Scilab;JavaScript;0.0
1;Scilab;Jinja;0.3157894736842105
1;Scilab;Julia;0.5789473684210527
1;Scilab;Jupyter Notebook;0.0
1;Scilab;Kotlin;0.0
1;Scilab;LLVM;0.8333333333333334
1;Scilab;Less;0.0
1;Scilab;Lex;0.36363636363636365
1;Scilab;Liquid;0.6666666666666666
1;Scilab;Logos;0.75
1;Scilab;Lua;0.05
1;Scilab;M;0.7058823529411765
1;Scilab;M4;0.3
1;Scilab;MATLAB;0.13513513513513514
1;Scilab;Makefile;0.0
1;Scilab;Mako;0.4444444444444444
1;Scilab;Mathematica;0.6
1;Scilab;Meson;0.6
1;Scilab;Mustache;0.2926829268292683
1;Scilab;NASL;0.5714285714285714
1;Scilab;NSIS;0.5217391304347826
1;Scilab;Nim;0.5833333333333334
1;Scilab;Nix;0.48
1;Scilab;Nunjucks;0.8
1;Scilab;OCaml;0.7857142857142857
1;Scilab;Objective-C;0.0
1;Scilab;Objective-C++;0.34285714285714286
1;Scilab;OpenEdge ABL;0.6666666666666666
1;Scilab;OpenSCAD;0.5833333333333334
1;Scilab;PHP;0.0
1;Scilab;PLSQL;0.48
1;Scilab;PLpgSQL;0.3
1;Scilab;POV-Ray SDL;0.6666666666666666
1;Scilab;Pascal;0.41379310344827586
1;Scilab;Pawn;0.9230769230769231
1;Scilab;Perl;0.044444444444444446
1;Scilab;PostScript;0.75
1;Scilab;PowerShell;0.0
1;Scilab;Processing;0.55
1;Scilab;Prolog;0.55
1;Scilab;Pug;0.17073170731707318
1;Scilab;Puppet;0.5
1;Scilab;PureBasic;0.6111111111111112
1;Scilab;Python;0.0
1;Scilab;QML;0.7058823529411765
1;Scilab;QMake;0.35294117647058826
1;Scilab;R;0.022222222222222223
1;Scilab;Raku;0.46153846153846156
1;Scilab;Rebol;0.47368421052631576
1;Scilab;RobotFramework;0.5
1;Scilab;Roff;0.045454545454545456
1;Scilab;Ruby;0.0
1;Scilab;Rust;0.2
1;Scilab;SCSS;0.0
1;Scilab;SQLPL;0.5238095238095238
1;Scilab;SWIG;0.7058823529411765
1;Scilab;Sass;0.32432432432432434
1;Scilab;Scala;0.3076923076923077
1;Scilab;Scheme;0.631578947368421
1;Scilab;ShaderLab;0.16666666666666666
1;Scilab;Shell;0.0
1;Scilab;SmPL;0.6875
1;Scilab;Smalltalk;0.41379310344827586
1;Scilab;Smarty;0.075
1;Scilab;Solidity;0.34285714285714286
1;Scilab;SourcePawn;0.9166666666666666
1;Scilab;Standard ML;0.9230769230769231
1;Scilab;Starlark;0.10526315789473684
1;Scilab;Stata;0.5833333333333334
1;Scilab;Stylus;0.5217391304347826
1;Scilab;Svelte;0.48
1;Scilab;Swift;0.0
1;Scilab;SystemVerilog;0.75
1;Scilab;TSQL;0.0
1;Scilab;Tcl;0.4
1;Scilab;TeX;0.04878048780487805
1;Scilab;Thrift;0.8333333333333334
1;Scilab;Twig;0.3333333333333333
1;Scilab;TypeScript;0.0
1;Scilab;UnrealScript;0.8333333333333334
1;Scilab;VBA;0.6666666666666666
1;Scilab;VBScript;0.75
1;Scilab;VHDL;0.5714285714285714
1;Scilab;Verilog;0.6
1;Scilab;Vim Script;0.09302325581395349
1;Scilab;Vim Snippet;0.7058823529411765
1;Scilab;Visual Basic .NET;0.6470588235294118
1;Scilab;Vue;0.0
1;Scilab;XS;0.7333333333333333
1;Scilab;XSLT;0.1951219512195122
1;Scilab;Yacc;0.3157894736842105
1;Scilab;sed;0.4444444444444444
1;ShaderLab;AIDL;0.19047619047619047
1;ShaderLab;AMPL;0.11904761904761904
1;ShaderLab;ANTLR;0.3333333333333333
1;ShaderLab;ASP.NET;0.5714285714285714
1;ShaderLab;ActionScript;0.14285714285714285
1;ShaderLab;Ada;0.11904761904761904
1;ShaderLab;Apex;0.09523809523809523
1;ShaderLab;AppleScript;0.19047619047619047
1;ShaderLab;Assembly;0.7555555555555555
1;ShaderLab;AutoHotkey;0.21428571428571427
1;ShaderLab;Awk;0.6904761904761905
1;ShaderLab;Batchfile;0.44642857142857145
1;ShaderLab;Bicep;0.023809523809523808
1;ShaderLab;Blade;0.27586206896551724
1;ShaderLab;Brainfuck;0.047619047619047616
1;ShaderLab;C;0.34375
1;ShaderLab;C#;0.25757575757575757
1;ShaderLab;C++;0.3283582089552239
1;ShaderLab;CMake;0.6666666666666666
1;ShaderLab;CSS;0.05714285714285714
1;ShaderLab;Clojure;0.47619047619047616
1;ShaderLab;CoffeeScript;0.6428571428571429
1;ShaderLab;Common Lisp;0.30952380952380953
1;ShaderLab;Cuda;0.47619047619047616
1;ShaderLab;Cython;0.5714285714285714
1;ShaderLab;D;0.21428571428571427
1;ShaderLab;DIGITAL Command Language;0.19047619047619047
1;ShaderLab;DTrace;0.11904761904761904
1;ShaderLab;Dart;0.43137254901960786
1;ShaderLab;Dockerfile;0.2361111111111111
1;ShaderLab;EJS;0.6304347826086957
1;ShaderLab;Elixir;0.30952380952380953
1;ShaderLab;Elm;0.09523809523809523
1;ShaderLab;Emacs Lisp;0.6904761904761905
1;ShaderLab;Erlang;0.2619047619047619
1;ShaderLab;F#;0.2619047619047619
1;ShaderLab;Forth;0.19047619047619047
1;ShaderLab;Fortran;0.5714285714285714
1;ShaderLab;FreeMarker;0.35714285714285715
1;ShaderLab;G-code;0.09523809523809523
1;ShaderLab;GAP;0.30952380952380953
1;ShaderLab;GDB;0.4523809523809524
1;ShaderLab;GDScript;0.21428571428571427
1;ShaderLab;GLSL;0.8333333333333334
1;ShaderLab;Gherkin;0.8095238095238095
1;ShaderLab;Gnuplot;0.23809523809523808
1;ShaderLab;Go;0.56
1;ShaderLab;Groovy;0.8095238095238095
1;ShaderLab;HCL;0.8571428571428571
1;ShaderLab;HLSL;0.9523809523809523
1;ShaderLab;HTML;0.046296296296296294
1;ShaderLab;Hack;0.375
1;ShaderLab;Handlebars;0.7906976744186046
1;ShaderLab;Haskell;0.6428571428571429
1;ShaderLab;Inno Setup;0.2619047619047619
1;ShaderLab;Java;0.0963855421686747
1;ShaderLab;JavaScript;0.05714285714285714
1;ShaderLab;Jinja;0.7619047619047619
1;ShaderLab;Julia;0.3333333333333333
1;ShaderLab;Jupyter Notebook;0.4
1;ShaderLab;Kotlin;0.296875
1;ShaderLab;LLVM;0.11904761904761904
1;ShaderLab;Less;0.48148148148148145
1;ShaderLab;Lex;0.6190476190476191
1;ShaderLab;Liquid;0.14285714285714285
1;ShaderLab;Logos;0.09523809523809523
1;ShaderLab;Lua;0.7857142857142857
1;ShaderLab;M;0.2857142857142857
1;ShaderLab;M4;0.7857142857142857
1;ShaderLab;MATLAB;0.7619047619047619
1;ShaderLab;Makefile;0.39344262295081966
1;ShaderLab;Mako;0.42857142857142855
1;ShaderLab;Mathematica;0.35714285714285715
1;ShaderLab;Meson;0.35714285714285715
1;ShaderLab;Mustache;0.7857142857142857
1;ShaderLab;NASL;0.38095238095238093
1;ShaderLab;NSIS;0.42857142857142855
1;ShaderLab;Nim;0.07142857142857142
1;ShaderLab;Nix;0.47619047619047616
1;ShaderLab;Nunjucks;0.23809523809523808
1;ShaderLab;OCaml;0.21428571428571427
1;ShaderLab;Objective-C;0.3181818181818182
1;ShaderLab;Objective-C++;0.7142857142857143
1;ShaderLab;OpenEdge ABL;0.07142857142857142
1;ShaderLab;OpenSCAD;0.11904761904761904
1;ShaderLab;PHP;0.0975609756097561
1;ShaderLab;PLSQL;0.4523809523809524
1;ShaderLab;PLpgSQL;0.7619047619047619
1;ShaderLab;POV-Ray SDL;0.07142857142857142
1;ShaderLab;Pascal;0.5714285714285714
1;ShaderLab;Pawn;0.19047619047619047
1;ShaderLab;Perl;0.7777777777777778
1;ShaderLab;PostScript;0.2619047619047619
1;ShaderLab;PowerShell;0.5094339622641509
1;ShaderLab;Processing;0.35714285714285715
1;ShaderLab;Prolog;0.35714285714285715
1;ShaderLab;Pug;0.7857142857142857
1;ShaderLab;Puppet;0.09523809523809523
1;ShaderLab;PureBasic;0.30952380952380953
1;ShaderLab;Python;0.07954545454545454
1;ShaderLab;QML;0.2857142857142857
1;ShaderLab;QMake;0.6428571428571429
1;ShaderLab;R;0.7333333333333333
1;ShaderLab;Raku;0.5
1;ShaderLab;Rebol;0.30952380952380953
1;ShaderLab;RobotFramework;0.07142857142857142
1;ShaderLab;Roff;0.7954545454545454
1;ShaderLab;Ruby;0.1282051282051282
1;ShaderLab;Rust;0.8333333333333334
1;ShaderLab;SCSS;0.1125
1;ShaderLab;SQLPL;0.35714285714285715
1;ShaderLab;SWIG;0.2857142857142857
1;ShaderLab;Sass;0.6904761904761905
1;ShaderLab;Scala;0.7380952380952381
1;ShaderLab;Scheme;0.3333333333333333
1;ShaderLab;Scilab;0.16666666666666666
1;ShaderLab;Shell;0.06451612903225806
1;ShaderLab;SmPL;0.2619047619047619
1;ShaderLab;Smalltalk;0.5476190476190477
1;ShaderLab;Smarty;0.8095238095238095
1;ShaderLab;Solidity;0.6666666666666666
1;ShaderLab;SourcePawn;0.16666666666666666
1;ShaderLab;Standard ML;0.19047619047619047
1;ShaderLab;Starlark;0.8095238095238095
1;ShaderLab;Stata;0.07142857142857142
1;ShaderLab;Stylus;0.42857142857142855
1;ShaderLab;Svelte;0.47619047619047616
1;ShaderLab;Swift;0.3709677419354839
1;ShaderLab;SystemVerilog;0.09523809523809523
1;ShaderLab;TSQL;0.39215686274509803
1;ShaderLab;Tcl;0.5952380952380952
1;ShaderLab;TeX;0.7619047619047619
1;ShaderLab;Thrift;0.11904761904761904
1;ShaderLab;Twig;0.5476190476190477
1;ShaderLab;TypeScript;0.136986301369863
1;ShaderLab;UnrealScript;0.16666666666666666
1;ShaderLab;VBA;0.23809523809523808
1;ShaderLab;VBScript;0.2619047619047619
1;ShaderLab;VHDL;0.21428571428571427
1;ShaderLab;Verilog;0.35714285714285715
1;ShaderLab;Vim Script;0.813953488372093
1;ShaderLab;Vim Snippet;0.2857142857142857
1;ShaderLab;Visual Basic .NET;0.2857142857142857
1;ShaderLab;Vue;0.26229508196721313
1;ShaderLab;XS;0.23809523809523808
1;ShaderLab;XSLT;0.8571428571428571
1;ShaderLab;Yacc;0.7142857142857143
1;ShaderLab;sed;0.5238095238095238
1;Shell;AIDL;0.0
1;Shell;AMPL;0.0
1;Shell;ANTLR;0.0
1;Shell;ASP.NET;0.20430107526881722
1;Shell;ActionScript;0.0
1;Shell;Ada;0.0
1;Shell;Apex;0.0
1;Shell;AppleScript;0.0
1;Shell;Assembly;0.16129032258064516
1;Shell;AutoHotkey;0.0
1;Shell;Awk;0.0
1;Shell;Batchfile;0.3763440860215054
1;Shell;Bicep;0.0
1;Shell;Blade;0.4946236559139785
1;Shell;Brainfuck;0.0
1;Shell;C;0.4946236559139785
1;Shell;C#;0.5806451612903226
1;Shell;C++;0.5268817204301075
1;Shell;CMake;0.21505376344086022
1;Shell;CSS;0.8761904761904762
1;Shell;Clojure;0.0
1;Shell;CoffeeScript;0.07526881720430108
1;Shell;Common Lisp;0.0
1;Shell;Cuda;0.0
1;Shell;Cython;0.0
1;Shell;D;0.0
1;Shell;DIGITAL Command Language;0.0
1;Shell;DTrace;0.0
1;Shell;Dart;0.34408602150537637
1;Shell;Dockerfile;0.6451612903225806
1;Shell;EJS;0.21505376344086022
1;Shell;Elixir;0.0
1;Shell;Elm;0.0
1;Shell;Emacs Lisp;0.0
1;Shell;Erlang;0.0
1;Shell;F#;0.0
1;Shell;Forth;0.0
1;Shell;Fortran;0.0
1;Shell;FreeMarker;0.0
1;Shell;G-code;0.0
1;Shell;GAP;0.0
1;Shell;GDB;0.0
1;Shell;GDScript;0.0
1;Shell;GLSL;0.021505376344086023
1;Shell;Gherkin;0.010752688172043012
1;Shell;Gnuplot;0.0
1;Shell;Go;0.26881720430107525
1;Shell;Groovy;0.010752688172043012
1;Shell;HCL;0.010752688172043012
1;Shell;HLSL;0.053763440860215055
1;Shell;HTML;0.8518518518518519
1;Shell;Hack;0.41935483870967744
1;Shell;Handlebars;0.12903225806451613
1;Shell;Haskell;0.0
1;Shell;Inno Setup;0.0
1;Shell;Java;0.8494623655913979
1;Shell;JavaScript;0.8857142857142857
1;Shell;Jinja;0.021505376344086023
1;Shell;Julia;0.0
1;Shell;Jupyter Notebook;0.43010752688172044
1;Shell;Kotlin;0.5268817204301075
1;Shell;LLVM;0.0
1;Shell;Less;0.3333333333333333
1;Shell;Lex;0.010752688172043012
1;Shell;Liquid;0.0
1;Shell;Logos;0.0
1;Shell;Lua;0.0967741935483871
1;Shell;M;0.0
1;Shell;M4;0.010752688172043012
1;Shell;MATLAB;0.053763440860215055
1;Shell;Makefile;0.44086021505376344
1;Shell;Mako;0.053763440860215055
1;Shell;Mathematica;0.0
1;Shell;Meson;0.0
1;Shell;Mustache;0.03225806451612903
1;Shell;NASL;0.0
1;Shell;NSIS;0.0
1;Shell;Nim;0.0
1;Shell;Nix;0.0
1;Shell;Nunjucks;0.0
1;Shell;OCaml;0.0
1;Shell;Objective-C;0.5268817204301075
1;Shell;Objective-C++;0.0
1;Shell;OpenEdge ABL;0.0
1;Shell;OpenSCAD;0.0
1;Shell;PHP;0.8494623655913979
1;Shell;PLSQL;0.010752688172043012
1;Shell;PLpgSQL;0.021505376344086023
1;Shell;POV-Ray SDL;0.0
1;Shell;Pascal;0.0
1;Shell;Pawn;0.0
1;Shell;Perl;0.13978494623655913
1;Shell;PostScript;0.0
1;Shell;PowerShell;0.3225806451612903
1;Shell;Processing;0.0
1;Shell;Prolog;0.0
1;Shell;Pug;0.10752688172043011
1;Shell;Puppet;0.0
1;Shell;PureBasic;0.0
1;Shell;Python;0.9354838709677419
1;Shell;QML;0.0
1;Shell;QMake;0.021505376344086023
1;Shell;R;0.16129032258064516
1;Shell;Raku;0.0
1;Shell;Rebol;0.043010752688172046
1;Shell;RobotFramework;0.0
1;Shell;Roff;0.12903225806451613
1;Shell;Ruby;0.7741935483870968
1;Shell;Rust;0.043010752688172046
1;Shell;SCSS;0.8279569892473119
1;Shell;SQLPL;0.010752688172043012
1;Shell;SWIG;0.0
1;Shell;Sass;0.043010752688172046
1;Shell;Scala;0.021505376344086023
1;Shell;Scheme;0.0
1;Shell;Scilab;0.0
1;Shell;ShaderLab;0.06451612903225806
1;Shell;SmPL;0.0
1;Shell;Smalltalk;0.010752688172043012
1;Shell;Smarty;0.07526881720430108
1;Shell;Solidity;0.053763440860215055
1;Shell;SourcePawn;0.0
1;Shell;Standard ML;0.0
1;Shell;Starlark;0.07526881720430108
1;Shell;Stata;0.0
1;Shell;Stylus;0.0
1;Shell;Svelte;0.0
1;Shell;Swift;0.46236559139784944
1;Shell;SystemVerilog;0.0
1;Shell;TSQL;0.3548387096774194
1;Shell;Tcl;0.0
1;Shell;TeX;0.10752688172043011
1;Shell;Thrift;0.0
1;Shell;Twig;0.043010752688172046
1;Shell;TypeScript;0.7311827956989247
1;Shell;UnrealScript;0.0
1;Shell;VBA;0.0
1;Shell;VBScript;0.0
1;Shell;VHDL;0.010752688172043012
1;Shell;Verilog;0.010752688172043012
1;Shell;Vim Script;0.0967741935483871
1;Shell;Vim Snippet;0.0
1;Shell;Visual Basic .NET;0.0
1;Shell;Vue;0.5268817204301075
1;Shell;XS;0.0
1;Shell;XSLT;0.03225806451612903
1;Shell;Yacc;0.021505376344086023
1;Shell;sed;0.0
1;SmPL;AIDL;0.8125
1;SmPL;AMPL;0.625
1;SmPL;ANTLR;0.6842105263157895
1;SmPL;ASP.NET;0.15
1;SmPL;ActionScript;0.6875
1;SmPL;Ada;0.5625
1;SmPL;Apex;0.4375
1;SmPL;AppleScript;0.6875
1;SmPL;Assembly;0.13333333333333333
1;SmPL;AutoHotkey;0.6875
1;SmPL;Awk;0.45714285714285713
1;SmPL;Batchfile;0.017857142857142856
1;SmPL;Bicep;0.1875
1;SmPL;Blade;0.017241379310344827
1;SmPL;Brainfuck;0.4375
1;SmPL;C;0.0
1;SmPL;C#;0.0
1;SmPL;C++;0.0
1;SmPL;CMake;0.10416666666666667
1;SmPL;CSS;0.0
1;SmPL;Clojure;0.64
1;SmPL;CoffeeScript;0.4444444444444444
1;SmPL;Common Lisp;0.6666666666666666
1;SmPL;Cuda;0.6
1;SmPL;Cython;0.5517241379310345
1;SmPL;D;0.625
1;SmPL;DIGITAL Command Language;0.625
1;SmPL;DTrace;0.625
1;SmPL;Dart;0.0392156862745098
1;SmPL;Dockerfile;0.0
1;SmPL;EJS;0.08695652173913043
1;SmPL;Elixir;0.6666666666666666
1;SmPL;Elm;0.4375
1;SmPL;Emacs Lisp;0.42857142857142855
1;SmPL;Erlang;0.75
1;SmPL;F#;0.75
1;SmPL;Forth;0.75
1;SmPL;Fortran;0.5172413793103449
1;SmPL;FreeMarker;0.7
1;SmPL;G-code;0.375
1;SmPL;GAP;0.7777777777777778
1;SmPL;GDB;0.6666666666666666
1;SmPL;GDScript;0.5625
1;SmPL;GLSL;0.34146341463414637
1;SmPL;Gherkin;0.3157894736842105
1;SmPL;Gnuplot;0.6875
1;SmPL;Go;0.04
1;SmPL;Groovy;0.3902439024390244
1;SmPL;HCL;0.36585365853658536
1;SmPL;HLSL;0.24390243902439024
1;SmPL;HTML;0.0
1;SmPL;Hack;0.017857142857142856
1;SmPL;Handlebars;0.16279069767441862
1;SmPL;Haskell;0.4375
1;SmPL;Inno Setup;0.75
1;SmPL;Java;0.0
1;SmPL;JavaScript;0.0
1;SmPL;Jinja;0.42105263157894735
1;SmPL;Julia;0.631578947368421
1;SmPL;Jupyter Notebook;0.016666666666666666
1;SmPL;Kotlin;0.015625
1;SmPL;LLVM;0.625
1;SmPL;Less;0.037037037037037035
1;SmPL;Lex;0.48484848484848486
1;SmPL;Liquid;0.5625
1;SmPL;Logos;0.5625
1;SmPL;Lua;0.15
1;SmPL;M;0.7058823529411765
1;SmPL;M4;0.4
1;SmPL;MATLAB;0.24324324324324326
1;SmPL;Makefile;0.0
1;SmPL;Mako;0.5185185185185185
1;SmPL;Mathematica;0.7
1;SmPL;Meson;0.7
1;SmPL;Mustache;0.3902439024390244
1;SmPL;NASL;0.7142857142857143
1;SmPL;NSIS;0.6521739130434783
1;SmPL;Nim;0.5
1;SmPL;Nix;0.52
1;SmPL;Nunjucks;0.6875
1;SmPL;OCaml;0.8125
1;SmPL;Objective-C;0.0
1;SmPL;Objective-C++;0.45714285714285713
1;SmPL;OpenEdge ABL;0.5
1;SmPL;OpenSCAD;0.375
1;SmPL;PHP;0.0
1;SmPL;PLSQL;0.56
1;SmPL;PLpgSQL;0.4
1;SmPL;POV-Ray SDL;0.4375
1;SmPL;Pascal;0.5517241379310345
1;SmPL;Pawn;0.75
1;SmPL;Perl;0.13333333333333333
1;SmPL;PostScript;0.75
1;SmPL;PowerShell;0.03773584905660377
1;SmPL;Processing;0.65
1;SmPL;Prolog;0.6
1;SmPL;Pug;0.2682926829268293
1;SmPL;Puppet;0.375
1;SmPL;PureBasic;0.7777777777777778
1;SmPL;Python;0.0
1;SmPL;QML;0.8235294117647058
1;SmPL;QMake;0.4411764705882353
1;SmPL;R;0.1111111111111111
1;SmPL;Raku;0.6153846153846154
1;SmPL;Rebol;0.42105263157894735
1;SmPL;RobotFramework;0.375
1;SmPL;Roff;0.13636363636363635
1;SmPL;Ruby;0.0
1;SmPL;Rust;0.3
1;SmPL;SCSS;0.0
1;SmPL;SQLPL;0.6190476190476191
1;SmPL;SWIG;0.7647058823529411
1;SmPL;Sass;0.43243243243243246
1;SmPL;Scala;0.38461538461538464
1;SmPL;Scheme;0.6842105263157895
1;SmPL;Scilab;0.6875
1;SmPL;ShaderLab;0.2619047619047619
1;SmPL;Shell;0.0
1;SmPL;Smalltalk;0.5172413793103449
1;SmPL;Smarty;0.175
1;SmPL;Solidity;0.45714285714285713
1;SmPL;SourcePawn;0.625
1;SmPL;Standard ML;0.75
1;SmPL;Starlark;0.21052631578947367
1;SmPL;Stata;0.4375
1;SmPL;Stylus;0.6521739130434783
1;SmPL;Svelte;0.6
1;SmPL;Swift;0.016129032258064516
1;SmPL;SystemVerilog;0.5625
1;SmPL;TSQL;0.0392156862745098
1;SmPL;Tcl;0.5
1;SmPL;TeX;0.14634146341463414
1;SmPL;Thrift;0.625
1;SmPL;Twig;0.4
1;SmPL;TypeScript;0.0
1;SmPL;UnrealScript;0.75
1;SmPL;VBA;0.75
1;SmPL;VBScript;0.8125
1;SmPL;VHDL;0.625
1;SmPL;Verilog;0.75
1;SmPL;Vim Script;0.18604651162790697
1;SmPL;Vim Snippet;0.7647058823529411
1;SmPL;Visual Basic .NET;0.7647058823529411
1;SmPL;Vue;0.0
1;SmPL;XS;0.9375
1;SmPL;XSLT;0.2926829268292683
1;SmPL;Yacc;0.42105263157894735
1;SmPL;sed;0.5925925925925926
1;Smalltalk;AIDL;0.41379310344827586
1;Smalltalk;AMPL;0.3448275862068966
1;Smalltalk;ANTLR;0.6206896551724138
1;Smalltalk;ASP.NET;0.375
1;Smalltalk;ActionScript;0.3448275862068966
1;Smalltalk;Ada;0.3448275862068966
1;Smalltalk;Apex;0.2413793103448276
1;Smalltalk;AppleScript;0.4482758620689655
1;Smalltalk;Assembly;0.37777777777777777
1;Smalltalk;AutoHotkey;0.4827586206896552
1;Smalltalk;Awk;0.7428571428571429
1;Smalltalk;Batchfile;0.16071428571428573
1;Smalltalk;Bicep;0.10344827586206896
1;Smalltalk;Blade;0.08620689655172414
1;Smalltalk;Brainfuck;0.20689655172413793
1;Smalltalk;C;0.109375
1;Smalltalk;C#;0.06060606060606061
1;Smalltalk;C++;0.1044776119402985
1;Smalltalk;CMake;0.3333333333333333
1;Smalltalk;CSS;0.009523809523809525
1;Smalltalk;Clojure;0.7931034482758621
1;Smalltalk;CoffeeScript;0.6666666666666666
1;Smalltalk;Common Lisp;0.6206896551724138
1;Smalltalk;Cuda;0.7931034482758621
1;Smalltalk;Cython;0.8620689655172413
1;Smalltalk;D;0.4827586206896552
1;Smalltalk;DIGITAL Command Language;0.4482758620689655
1;Smalltalk;DTrace;0.3448275862068966
1;Smalltalk;Dart;0.1568627450980392
1;Smalltalk;Dockerfile;0.041666666666666664
1;Smalltalk;EJS;0.2826086956521739
1;Smalltalk;Elixir;0.5517241379310345
1;Smalltalk;Elm;0.27586206896551724
1;Smalltalk;Emacs Lisp;0.7428571428571429
1;Smalltalk;Erlang;0.5517241379310345
1;Smalltalk;F#;0.5172413793103449
1;Smalltalk;Forth;0.41379310344827586
1;Smalltalk;Fortran;0.7931034482758621
1;Smalltalk;FreeMarker;0.6551724137931034
1;Smalltalk;G-code;0.2413793103448276
1;Smalltalk;GAP;0.6206896551724138
1;Smalltalk;GDB;0.7586206896551724
1;Smalltalk;GDScript;0.4482758620689655
1;Smalltalk;GLSL;0.6341463414634146
1;Smalltalk;Gherkin;0.631578947368421
1;Smalltalk;Gnuplot;0.5172413793103449
1;Smalltalk;Go;0.22
1;Smalltalk;Groovy;0.6829268292682927
1;Smalltalk;HCL;0.6585365853658537
1;Smalltalk;HLSL;0.5365853658536586
1;Smalltalk;HTML;0.009259259259259259
1;Smalltalk;Hack;0.10714285714285714
1;Smalltalk;Handlebars;0.4418604651162791
1;Smalltalk;Haskell;0.75
1;Smalltalk;Inno Setup;0.5517241379310345
1;Smalltalk;Java;0.012048192771084338
1;Smalltalk;JavaScript;0.009523809523809525
1;Smalltalk;Jinja;0.7368421052631579
1;Smalltalk;Julia;0.5862068965517241
1;Smalltalk;Jupyter Notebook;0.13333333333333333
1;Smalltalk;Kotlin;0.078125
1;Smalltalk;LLVM;0.3448275862068966
1;Smalltalk;Less;0.18518518518518517
1;Smalltalk;Lex;0.7878787878787878
1;Smalltalk;Liquid;0.3448275862068966
1;Smalltalk;Logos;0.3103448275862069
1;Smalltalk;Lua;0.475
1;Smalltalk;M;0.5862068965517241
1;Smalltalk;M4;0.7
1;Smalltalk;MATLAB;0.5405405405405406
1;Smalltalk;Makefile;0.13114754098360656
1;Smalltalk;Mako;0.7241379310344828
1;Smalltalk;Mathematica;0.6551724137931034
1;Smalltalk;Meson;0.6896551724137931
1;Smalltalk;Mustache;0.7073170731707317
1;Smalltalk;NASL;0.7241379310344828
1;Smalltalk;NSIS;0.7586206896551724
1;Smalltalk;Nim;0.2413793103448276
1;Smalltalk;Nix;0.7241379310344828
1;Smalltalk;Nunjucks;0.5172413793103449
1;Smalltalk;OCaml;0.4482758620689655
1;Smalltalk;Objective-C;0.10606060606060606
1;Smalltalk;Objective-C++;0.7714285714285715
1;Smalltalk;OpenEdge ABL;0.27586206896551724
1;Smalltalk;OpenSCAD;0.27586206896551724
1;Smalltalk;PHP;0.012195121951219513
1;Smalltalk;PLSQL;0.7241379310344828
1;Smalltalk;PLpgSQL;0.725
1;Smalltalk;POV-Ray SDL;0.27586206896551724
1;Smalltalk;Pascal;0.8275862068965517
1;Smalltalk;Pawn;0.4482758620689655
1;Smalltalk;Perl;0.4222222222222222
1;Smalltalk;PostScript;0.5517241379310345
1;Smalltalk;PowerShell;0.18867924528301888
1;Smalltalk;Processing;0.6206896551724138
1;Smalltalk;Prolog;0.6206896551724138
1;Smalltalk;Pug;0.5121951219512195
1;Smalltalk;Puppet;0.2413793103448276
1;Smalltalk;PureBasic;0.5862068965517241
1;Smalltalk;Python;0.011363636363636364
1;Smalltalk;QML;0.5862068965517241
1;Smalltalk;QMake;0.7352941176470589
1;Smalltalk;R;0.37777777777777777
1;Smalltalk;Raku;0.7931034482758621
1;Smalltalk;Rebol;0.41379310344827586
1;Smalltalk;RobotFramework;0.20689655172413793
1;Smalltalk;Roff;0.4318181818181818
1;Smalltalk;Ruby;0.01282051282051282
1;Smalltalk;Rust;0.625
1;Smalltalk;SCSS;0.0125
1;Smalltalk;SQLPL;0.6896551724137931
1;Smalltalk;SWIG;0.5862068965517241
1;Smalltalk;Sass;0.7297297297297297
1;Smalltalk;Scala;0.6923076923076923
1;Smalltalk;Scheme;0.6206896551724138
1;Smalltalk;Scilab;0.41379310344827586
1;Smalltalk;ShaderLab;0.5476190476190477
1;Smalltalk;Shell;0.010752688172043012
1;Smalltalk;SmPL;0.5172413793103449
1;Smalltalk;Smarty;0.5
1;Smalltalk;Solidity;0.6857142857142857
1;Smalltalk;SourcePawn;0.41379310344827586
1;Smalltalk;Standard ML;0.4482758620689655
1;Smalltalk;Starlark;0.5263157894736842
1;Smalltalk;Stata;0.2413793103448276
1;Smalltalk;Stylus;0.6551724137931034
1;Smalltalk;Svelte;0.7241379310344828
1;Smalltalk;Swift;0.11290322580645161
1;Smalltalk;SystemVerilog;0.3103448275862069
1;Smalltalk;TSQL;0.17647058823529413
1;Smalltalk;Tcl;0.8666666666666667
1;Smalltalk;TeX;0.43902439024390244
1;Smalltalk;Thrift;0.3448275862068966
1;Smalltalk;Twig;0.7
1;Smalltalk;TypeScript;0.0136986301369863
1;Smalltalk;UnrealScript;0.3793103448275862
1;Smalltalk;VBA;0.4827586206896552
1;Smalltalk;VBScript;0.5517241379310345
1;Smalltalk;VHDL;0.4482758620689655
1;Smalltalk;Verilog;0.6206896551724138
1;Smalltalk;Vim Script;0.4883720930232558
